0
497,491,484,476,467,460,0,0,0,0,0,0,0,0,0,0,0,0,0,395,396,402,0,0,0,0,0,0,0,0,0,0,0,0,0,551,556,567,
501,494,482,473,466,457,0,0,0,0,0,0,0,0,0,0,0,0,0,392,394,401,0,0,0,0,0,0,0,0,0,0,0,0,0,554,559,568,
499,494,487,473,463,454,0,0,0,0,0,0,0,0,0,0,0,0,0,388,392,395,0,0,0,0,0,0,0,0,0,0,0,0,0,557,562,568,
499,493,486,475,462,454,0,0,0,0,0,0,0,0,0,0,0,0,0,387,386,394,0,0,0,0,0,0,0,0,0,0,0,0,0,559,564,573,
494,489,484,475,465,451,0,0,0,0,0,0,0,0,0,0,0,0,0,382,386,389,0,0,0,0,0,0,0,0,0,0,0,0,0,561,564,570,
489,481,475,469,458,449,0,0,0,0,0,0,0,0,0,0,0,0,0,379,382,386,0,0,0,0,0,0,0,0,0,0,0,0,0,559,565,571,
483,478,469,460,449,439,399,347,346,356,370,378,389,401,396,336,343,361,370,377,381,383,385,384,384,390,405,414,426,455,498,531,539,543,552,558,565,570,
485,475,466,456,437,427,378,334,328,340,359,372,385,400,396,327,325,344,363,370,372,371,377,378,376,398,406,413,423,449,497,527,535,545,550,557,564,570,
481,473,463,452,433,416,357,314,309,317,337,347,367,388,358,312,314,317,346,358,361,365,370,369,386,401,411,415,413,434,489,524,532,545,550,557,561,571,
0,0,0,444,428,411,337,297,293,296,310,327,341,365,0,0,0,0,297,346,352,356,359,382,393,408,406,403,401,415,476,521,530,539,549,555,561,567,
0,0,0,440,420,399,307,273,263,251,260,260,253,260,0,0,0,0,200,240,288,319,363,384,389,402,395,382,386,398,461,516,529,540,547,558,559,565,
0,0,0,418,399,371,259,240,226,213,213,226,230,260,0,0,0,0,205,234,245,302,336,349,366,376,370,359,360,372,428,502,515,519,524,527,532,538,
0,0,0,396,374,347,229,219,213,211,213,241,255,274,0,0,0,0,193,233,299,308,316,323,335,353,339,331,338,344,373,473,480,487,497,505,513,527,
0,0,0,389,365,332,0,0,0,0,219,272,332,357,318,254,226,217,261,310,311,309,314,316,317,330,0,0,0,0,286,431,449,462,475,486,498,508,
0,0,0,354,326,235,0,0,0,0,132,252,370,394,395,358,301,281,281,302,302,304,306,303,296,252,0,0,0,0,121,275,391,419,439,455,469,480,
0,0,0,360,289,230,0,0,0,0,156,248,373,423,428,382,323,302,293,298,288,282,286,275,244,222,0,0,0,0,128,248,0,0,0,427,449,470,
0,0,0,346,326,264,0,0,0,0,164,340,388,426,431,349,335,309,301,301,287,272,269,249,227,220,0,0,0,0,100,246,0,0,0,372,404,440,
0,0,0,366,354,343,263,255,250,283,343,382,398,421,0,0,0,0,0,0,0,0,235,240,235,230,0,0,0,0,64,273,0,0,0,383,405,422,
0,0,0,384,377,375,334,336,357,358,366,379,371,247,0,0,0,0,0,0,0,0,46,146,206,215,0,0,0,0,109,248,0,0,0,360,396,421,
0,0,0,440,448,459,437,390,374,361,352,309,242,233,0,0,0,0,0,0,0,0,82,144,154,163,0,0,0,0,124,248,0,0,0,362,390,426,
0,0,0,504,507,501,475,422,390,356,324,286,257,230,0,0,0,0,0,0,0,0,95,158,224,222,0,0,0,0,108,252,0,0,0,429,456,473,
0,0,0,520,515,501,470,416,368,338,325,325,324,317,261,242,236,231,224,218,210,206,203,268,295,303,199,199,206,223,271,391,0,0,0,471,486,499,
0,0,0,508,496,476,445,391,340,325,326,318,317,316,278,257,257,242,230,221,214,210,221,266,285,296,251,202,211,228,308,393,0,0,0,476,487,497,
0,0,0,488,474,453,421,375,335,328,326,323,317,316,293,265,251,238,228,220,216,210,236,257,282,290,274,222,207,231,328,392,0,0,0,482,486,499,
0,0,0,468,454,431,405,367,341,327,320,315,314,311,294,259,234,222,219,218,216,218,239,254,270,282,275,233,221,230,310,398,0,0,0,481,491,502,
0,0,0,456,437,420,398,372,351,331,323,311,311,312,0,0,0,0,203,214,213,221,0,0,0,0,0,0,0,0,277,402,0,0,0,490,498,506,
0,0,0,437,423,409,391,365,341,317,300,275,248,215,0,0,0,0,79,95,147,151,0,0,0,0,0,0,0,0,101,271,0,0,0,463,480,489,
