0
460,465,470,476,482,486,0,0,0,0,0,0,0,0,0,0,0,0,0,369,381,400,0,0,0,0,0,0,0,0,0,0,0,0,0,472,474,478,
450,449,456,458,465,471,0,0,0,0,0,0,0,0,0,0,0,0,0,370,393,398,0,0,0,0,0,0,0,0,0,0,0,0,0,468,472,475,
446,445,442,441,445,453,0,0,0,0,0,0,0,0,0,0,0,0,0,368,395,396,0,0,0,0,0,0,0,0,0,0,0,0,0,466,468,472,
440,439,436,434,431,433,0,0,0,0,0,0,0,0,0,0,0,0,0,380,387,388,0,0,0,0,0,0,0,0,0,0,0,0,0,462,464,466,
439,434,431,429,423,419,0,0,0,0,0,0,0,0,0,0,0,0,0,383,382,373,0,0,0,0,0,0,0,0,0,0,0,0,0,457,461,463,
437,432,428,424,418,413,0,0,0,0,0,0,0,0,0,0,0,0,0,374,372,361,0,0,0,0,0,0,0,0,0,0,0,0,0,453,460,464,
436,430,427,419,412,407,387,348,319,313,334,359,366,356,362,355,350,354,374,372,355,345,346,341,338,330,327,328,335,365,401,433,436,444,447,452,459,465,
433,427,423,417,407,404,382,334,307,295,296,299,330,349,351,357,355,376,375,360,338,331,328,322,317,312,308,307,318,344,396,428,436,442,446,453,459,465,
431,426,421,413,406,397,374,330,303,288,277,250,252,316,341,349,364,401,384,346,327,316,305,290,278,280,286,294,304,327,384,422,430,440,445,452,458,467,
0,0,0,410,400,392,364,319,297,278,0,0,0,0,302,341,373,406,387,346,320,302,0,0,0,0,268,283,292,309,374,418,427,437,445,453,463,472,
0,0,0,388,371,354,309,242,201,142,0,0,0,0,209,243,364,375,358,335,279,224,0,0,0,0,108,139,184,234,319,388,408,422,434,455,466,476,
0,0,0,378,351,313,257,198,167,149,0,0,0,0,208,237,293,305,304,295,279,224,0,0,0,0,115,123,139,169,234,330,366,388,408,431,446,469,
0,0,0,375,359,339,285,229,188,163,0,0,0,0,184,277,292,272,275,279,286,279,0,0,0,0,111,117,136,171,230,352,366,384,404,418,442,463,
0,0,0,381,365,349,286,253,252,252,206,188,197,209,267,310,288,270,264,284,293,301,256,188,167,169,0,0,0,0,189,344,358,369,378,406,428,443,
0,0,0,383,364,348,283,251,252,255,261,224,241,258,309,305,264,253,262,271,287,300,279,259,217,155,0,0,0,0,121,280,315,333,363,384,407,424,
0,0,0,378,360,346,263,245,241,253,274,280,262,291,310,266,238,243,249,259,273,289,285,273,241,201,0,0,0,0,128,256,0,0,0,406,425,435,
0,0,0,373,361,346,249,246,251,260,276,291,293,319,313,233,231,233,232,243,252,275,286,279,276,247,0,0,0,0,100,271,0,0,0,427,436,448,
0,0,0,376,363,346,0,0,0,0,252,295,321,343,0,0,0,0,0,0,0,0,263,285,294,306,300,250,249,263,290,387,0,0,0,460,470,477,
0,0,0,347,306,238,0,0,0,0,123,254,321,291,0,0,0,0,0,0,0,0,120,189,241,277,294,305,295,329,394,442,0,0,0,484,496,513,
0,0,0,300,272,227,0,0,0,0,130,171,283,243,0,0,0,0,0,0,0,0,125,153,204,239,270,305,337,370,426,458,0,0,0,508,518,542,
0,0,0,324,297,240,0,0,0,0,158,247,269,236,0,0,0,0,0,0,0,0,121,157,228,280,314,326,354,401,456,466,0,0,0,507,532,556,
0,0,0,406,394,369,272,260,250,247,245,314,311,320,234,230,231,230,226,224,221,227,244,269,285,304,317,339,365,406,459,486,0,0,0,509,534,559,
0,0,0,408,393,374,291,269,259,257,310,306,285,305,314,240,244,238,235,236,240,242,250,263,271,284,306,321,356,396,453,481,0,0,0,512,533,556,
0,0,0,408,394,377,322,276,263,293,310,300,283,297,314,299,247,242,237,237,237,237,249,255,262,276,292,315,338,379,438,478,0,0,0,529,537,556,
0,0,0,406,394,379,339,282,290,309,306,291,281,293,308,315,262,229,230,232,234,239,246,245,253,267,281,302,329,350,403,474,0,0,0,551,561,566,
0,0,0,407,397,383,349,307,311,312,305,286,282,291,0,0,0,0,214,226,228,232,0,0,0,0,0,0,0,0,353,467,0,0,0,570,579,588,
0,0,0,407,395,382,360,321,309,297,279,251,218,162,0,0,0,0,108,138,162,122,0,0,0,0,0,0,0,0,101,329,0,0,0,545,570,577,
0,0,0,391,377,369,348,312,276,249,214,176,158,149,0,0,0,0,103,98,68,63,0,0,0,0,0,0,0,0,115,259,0,0,0,508,517,538,
0,0,0,386,371,355,331,291,236,197,178,161,148,140,0,0,0,0,84,58,53,39,0,0,0,0,0,0,0,0,113,318,0,0,0,501,519,523,
0,0,0,390,375,354,325,270,226,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,133,154,183,210,362,0,0,0,511,524,535,
0,0,0,369,365,344,307,251,212,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,129,168,200,272,379,0,0,0,495,520,534,
0,0,0,360,352,346,324,259,198,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,138,196,263,332,394,0,0,0,481,510,535,
0,0,0,400,394,383,325,270,240,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,189,278,315,387,425,0,0,0,471,499,521,
0,0,0,389,386,371,0,0,0,0,209,214,221,224,227,231,235,239,241,247,248,248,249,253,260,267,294,319,337,356,411,445,0,0,0,464,477,494,
0,0,0,356,344,307,0,0,0,0,197,200,219,232,239,243,247,250,251,253,254,257,264,270,280,295,310,320,331,361,416,437,0,0,0,441,440,457,
0,0,0,365,345,221,0,0,0,0,191,201,206,235,250,254,255,253,257,261,262,268,272,280,293,309,314,315,321,363,408,423,0,0,0,422,426,436,
0,0,0,363,325,234,0,0,0,0,156,180,211,222,248,260,261,268,268,271,275,279,289,297,308,315,317,304,305,326,365,381,0,0,0,406,414,424,
0,0,0,390,324,292,148,154,167,187,0,0,0,0,227,266,271,275,274,282,283,293,298,307,314,318,0,0,0,0,316,369,377,386,392,401,410,419,
0,0,0,398,339,312,165,139,106,85,0,0,0,0,230,258,272,278,282,294,297,301,303,307,305,279,0,0,0,0,77,266,299,336,359,379,394,405,
0,0,0,361,310,275,141,112,94,87,0,0,0,0,239,254,268,289,304,313,320,325,319,310,284,240,0,0,0,0,110,251,275,301,324,341,365,392,
0,0,0,373,348,320,202,149,124,94,0,0,0,0,237,270,304,323,334,343,351,350,342,328,292,252,0,0,0,0,131,250,294,334,369,395,415,432,
482,465,432,392,376,362,279,232,229,228,216,203,204,215,298,337,343,347,348,358,357,357,346,334,314,306,270,216,206,205,217,399,415,427,434,443,451,459,
473,459,411,395,380,368,302,244,239,240,243,255,281,306,327,342,345,347,355,353,353,349,340,323,315,311,300,279,263,248,274,410,419,431,442,444,451,460,
470,445,408,397,387,375,322,261,266,277,293,315,319,330,340,347,347,353,353,351,344,343,331,320,318,316,311,302,292,298,342,433,436,439,448,453,456,463,
469,427,410,406,395,393,352,293,298,314,325,327,338,341,348,347,355,354,352,345,344,334,326,325,319,319,319,312,315,320,391,455,458,456,458,464,463,467,
